Time(ms),Roll(Rads),Pitch(Rads),Yaw(Rads),VelX(m/s),VelY(m/s),VelZ(m/s),AccX(g x 10^-3),AccY(g x 10^-3),AccZ(g x 10^-3),Altitude(m)
22967,0.007190756,0.01295034,0.6104987,0.04168294,-0.08717988,0,6.67942,46.28673,-999.8214,0.716
22972,0.007190756,0.01295034,0.6104987,0.04168294,-0.08717988,0,6.67942,46.28673,-999.8214,0.716
22977,0.007382743,0.01242674,0.6101671,0.04107707,-0.08669706,0,4.668734,38.22467,-993.5125,0.715
22982,0.008150687,0.01120501,0.6099752,0.06267916,-0.1036204,0,5.332724,34.04096,-999.0167,0.716
22987,0.008150687,0.01120501,0.6099752,0.06267916,-0.1036204,0,5.332724,34.04096,-999.0167,0.716
22992,0.00895354,0.01022763,0.6100973,0.07157792,-0.1102084,0,7.159837,36.65807,-1003.095,0.715
22998,0.00895354,0.01022763,0.6100973,0.07157792,-0.1102084,0,7.159837,36.65807,-1003.095,0.715
23003,0.009756391,0.009320058,0.6104114,0.07065387,-0.1086192,0,11.95987,51.5625,-1000.935,0.714
23008,0.01019272,0.008691739,0.6107082,0.06537419,-0.09386121,0,2.314545,43.67225,-993.0408,0.714
23013,0.01066396,0.008255407,0.6109351,0.06113453,-0.08051529,0,21.21499,46.43373,-1002.086,0.714
23018,0.01103048,0.007644542,0.6111969,0.05705202,-0.06864888,0,9.504834,40.71714,-998.8823,0.713
23023,0.01103048,0.007644542,0.6111969,0.05705202,-0.06864888,0,9.504834,40.71714,-998.8823,0.713
23028,0.01214749,0.006806784,0.6112317,0.05668835,-0.06738409,0,12.9183,44.58411,-1005.656,0.712
23033,0.01284562,0.006283185,0.6111969,0.05623432,-0.06652449,0,0.3620244,45.54205,-999.5226,0.712
23038,0.01359611,0.005864306,0.6112492,0.05619373,-0.06538969,0,16.25667,55.62003,-1009.594,0.711
23043,0.01436406,0.005305801,0.6113016,0.05591398,-0.06461087,0,5.750031,39.61457,-1004.174,0.711
23048,0.01518436,0.004939281,0.6112841,0.05594344,-0.06384353,0,16.8081,37.45854,-1007.168,0.711
23053,0.01518436,0.004939281,0.6112841,0.05594344,-0.06384353,0,16.8081,37.45854,-1007.168,0.711
23058,0.0172264,0.004153884,0.6116157,0.05569416,-0.06231048,0,7.103743,36.76425,-1006.769,0.71
23063,0.01806416,0.003892084,0.6119474,0.0558095,-0.0612378,0,14.94168,62.77139,-1015.214,0.706
23068,0.01898918,0.003298672,0.6121393,0.05546932,-0.05999099,0,0.08433294,50.61415,-1005.295,0.705
23073,0.01942552,0.003019419,0.6123313,0.05555902,-0.05838995,0,15.90736,62.48916,-1006.153,0.705
23078,0.01980949,0.002530727,0.6125931,0.05537396,-0.05703326,0,4.50507,51.85239,-1005.502,0.705
23083,0.02033309,0.002199115,0.6126455,0.05524363,-0.05560942,0,5.041475,53.64668,-1001.589,0.704
23088,0.02064724,0.001867502,0.6130469,0.05207754,-0.05027059,0,8.602375,60.61674,-1013.323,0.704
23093,0.02097886,0.001186824,0.6133087,0.04893058,-0.04559828,0,-4.425547,54.77471,-1009.024,0.703
23098,0.0209614,0.000715585,0.6138498,0.04658934,-0.04132201,0,14.52796,57.60574,-1017.8,0.703
23103,0.02111848,3.490658E-05,0.6143385,0.04652511,-0.04054875,0,4.316555,45.04993,-1018.522,0.699
23108,0.02132792,-0.0001745329,0.6145478,0.04675713,-0.03919997,0,14.39982,48.91591,-1014.635,0.699
23113,0.02188643,-0.0004537856,0.6148097,0.04694568,-0.0381015,0,12.26505,39.09406,-1021.338,0.698
23118,0.02249729,-0.0006457719,0.6148097,0.04707695,-0.03701366,0,8.843683,37.11723,-1013.863,0.698
23123,0.02307325,-0.0008377581,0.6150191,0.04735322,-0.03599561,0,14.66196,33.52119,-1022.953,0.697
23128,0.02359685,-0.00132645,0.6151587,0.04750677,-0.03504512,0,9.510859,29.4468,-1022.493,0.697
23133,0.02394592,-0.001308997,0.6151238,0.04785528,-0.03391519,0,15.57165,34.96936,-1022.443,0.697
23139,0.02431244,-0.001640609,0.6153682,0.04803866,-0.03270749,0,9.596187,38.01221,-1029.007,0.696
23144,0.02459169,-0.001692969,0.6152809,0.04801546,-0.03172873,0,1.507106,51.32479,-1018.661,0.692
23149,0.02485349,-0.001919862,0.6156649,0.04814598,-0.03020279,0,6.854937,49.72168,-1025.14,0.691
23154,0.02485349,-0.001919862,0.6156649,0.04814598,-0.03020279,0,6.854937,49.72168,-1025.14,0.691
23159,0.02574361,-0.00270526,0.6161536,0.04809449,-0.04731237,0,3.787137,51.55242,-1017.409,0.69
23164,0.0262672,-0.003211406,0.6165724,0.0481016,-0.05468172,0,-2.227902,47.17032,-1022.384,0.69
23169,0.0262672,-0.003211406,0.6165724,0.0481016,-0.05468172,0,-2.227902,47.17032,-1022.384,0.69
23175,0.0272795,-0.003665191,0.6168692,0.04834761,-0.05147647,0,7.297602,48.71445,-1034.469,0.689
23180,0.02771583,-0.003822271,0.6169564,0.04822566,-0.04982549,0,-8.09516,47.16237,-1032.092,0.689
23185,0.02771583,-0.003822271,0.6169564,0.04822566,-0.04982549,0,-8.09516,47.16237,-1032.092,0.689
23190,0.02850123,-0.004310963,0.6173229,0.04857009,-0.04653656,0,-5.339075,55.31533,-1039.828,0.686
23195,0.0289201,-0.004642576,0.6174451,0.0490285,-0.04471058,0,14.50361,52.07092,-1042.443,0.685
23201,0.0294088,-0.005253441,0.6177942,0.05015102,-0.04340662,0,0.9620893,51.97945,-1046.284,0.685
23206,0.02984513,-0.005707227,0.6180211,0.05100272,-0.04225889,0,-7.105834,49.42168,-1041.082,0.685
23211,0.03031637,-0.006283185,0.6183527,0.05203401,-0.04108722,0,3.171888,54.43267,-1044.621,0.684
23216,0.03057817,-0.007033677,0.6187541,0.05271355,-0.04005034,0,-7.882247,52.47331,-1038.806,0.684
23221,0.03077015,-0.007714355,0.6190159,0.0533809,-0.03801412,0,17.813,56.9189,-1043.706,0.684
23227,0.03080506,-0.008569567,0.6194522,0.05376536,-0.03621561,0,7.24478,54.79253,-1047.276,0.682
23233,0.03104941,-0.009162978,0.6198537,0.05494319,-0.03242457,0,9.321616,50.181,-1056.617,0.682
23238,0.03104941,-0.009162978,0.6198537,0.05494319,-0.03242457,0,9.321616,50.181,-1056.617,0.682
23243,0.03160791,-0.00954695,0.6199759,0.05520642,-0.03062103,0,-3.57019,46.97426,-1051.323,0.681
23248,0.0320617,-0.009686577,0.6202376,0.05599206,-0.02878545,0,16.94434,47.39433,-1056.306,0.681
23253,0.03319616,-0.01055924,0.6207438,0.05711273,-0.02540527,0,9.29206,39.09241,-1042.502,0.68
23260,0.03319616,-0.01055924,0.6207438,0.05711273,-0.02540527,0,9.29206,39.09241,-1042.502,0.68
23265,0.03417354,-0.01153663,0.6216165,0.05802701,-0.02157607,0,-8.569181,42.96244,-1035.435,0.681
23270,0.03462733,-0.01179843,0.6218434,0.0596145,-0.02061665,0,7.623961,53.79633,-1039.796,0.681
23275,0.03483677,-0.01213004,0.622367,0.06087793,-0.01965206,0,0.5913229,57.82716,-1035.828,0.68
23280,0.03509857,-0.01223476,0.6224018,0.06223346,-0.01882744,0,8.579328,54.11091,-1032.358,0.68
23285,0.03520329,-0.01232202,0.6226462,0.06304555,-0.01649799,0,12.90825,61.73351,-1036.502,0.68
23290,0.03529056,-0.01249656,0.622908,0.0634751,-0.01434995,0,-2.898496,54.41007,-1033.398,0.68
23295,0.03529056,-0.01249656,0.622908,0.0634751,-0.01434995,0,-2.898496,54.41007,-1033.398,0.68
23300,0.0355349,-0.01310742,0.6233618,0.06797466,-0.02056461,0,-3.354982,55.28814,-1035.981,0.68
23305,0.03549999,-0.01329941,0.6233444,0.07169005,-0.0284238,0,9.974059,53.71947,-1031.724,0.679
23310,0.03555236,-0.01387537,0.6236934,0.07518078,-0.03547462,0,13.76686,49.13392,-1032.705,0.679
23315,0.03525565,-0.01394518,0.6237807,0.07591198,-0.03204581,0,10.25376,43.2322,-1028.813,0.679
23320,0.03508112,-0.01385792,0.6239552,0.07666774,-0.0288193,0,14.36871,49.7577,-1034.306,0.678
23325,0.03488913,-0.01415462,0.6243043,0.07706062,-0.02596031,0,2.620418,49.04434,-1034.652,0.678
23330,0.03438299,-0.01380555,0.6244614,0.07768041,-0.02330469,0,13.37028,52.55973,-1034.088,0.678
23335,0.03422591,-0.01417207,0.6248453,0.0793597,-0.02222799,0,10.07755,46.04378,-1032.2,0.678
23340,0.03359759,-0.01396263,0.6247405,0.08110074,-0.02129703,0,19.13274,43.67956,-1028.931,0.678
23345,0.03359759,-0.01396263,0.6247405,0.08110074,-0.02129703,0,19.13274,43.67956,-1028.931,0.678
23352,0.03267256,-0.01366593,0.6249675,0.08277307,-0.01778736,0,12.19458,47.20716,-1030.305,0.677
23357,0.03213151,-0.01310742,0.6250548,0.08357999,-0.01585916,0,12.46419,51.50306,-1029.288,0.677
23362,0.03118903,-0.0130027,0.6254213,0.08508305,-0.01230653,0,13.48943,44.25265,-1028.13,0.677
23367,0.03064798,-0.0124791,0.6254911,0.0858067,-0.01068904,0,10.65809,42.53256,-1026.151,0.677
23372,0.03064798,-0.0124791,0.6254911,0.0858067,-0.01068904,0,10.65809,42.53256,-1026.151,0.677
23377,0.03008948,-0.01240929,0.6256482,0.0865038,-0.009086005,0,9.922501,43.36551,-1027.299,0.677
23382,0.02979277,-0.01183333,0.6255435,0.08711082,-0.007372677,0,7.292205,47.89724,-1024.985,0.677
23387,0.029147,-0.01153663,0.62591,0.08763357,-0.005720065,0,6.382824,52.67931,-1026.825,0.676
23392,0.02878048,-0.01134464,0.6259972,0.08817527,-0.004199073,0,5.925501,43.28855,-1024.743,0.676
23397,0.02722714,-0.01026254,0.6264685,0.0893637,-0.00133085,0,8.127604,40.63809,-1023.146,0.676
23402,0.02722714,-0.01026254,0.6264685,0.0893637,-0.00133085,0,8.127604,40.63809,-1023.146,0.676
23407,0.02665118,-0.009477138,0.6264685,0.09001927,0.0001676153,0,14.58006,46.91803,-1025.156,0.676
23412,0.02576106,-0.008813913,0.6269222,0.09044878,0.001658173,0,6.811307,50.28672,-1025.096,0.676
23417,0.0251851,-0.008203047,0.6270444,0.09091423,0.003069653,0,9.660572,47.292,-1028.704,0.677
23422,0.02452188,-0.007592182,0.6271666,0.09143642,0.004409332,0,13.32539,46.00993,-1028.808,0.677
23427,0.02389356,-0.006859144,0.6270968,0.09166354,0.005287983,0,4.69158,34.08403,-1028.251,0.675
23432,0.02336996,-0.006038839,0.6269397,0.09215051,0.006481475,0,15.04177,41.20472,-1029.653,0.675
23437,0.02274164,-0.005235988,0.6271142,0.09221909,0.007448972,0,-0.3476481,34.70694,-1024.648,0.676
23442,0.02207842,-0.004276057,0.6274284,0.09245704,0.008448988,0,8.634421,38.10054,-1028.776,0.676
23447,0.02141519,-0.003525565,0.6279869,0.09262902,0.009400948,0,7.430079,38.68315,-1025.648,0.676
23453,0.02071706,-0.002740167,0.6282487,0.09274367,0.01024677,0,0,0,-1029.642,0.676
23458,0.01937315,-0.00122173,0.6290516,0.09306025,0.01195555,0,4.799416,38.5725,-1030.812,0.676
23463,0.01937315,-0.00122173,0.6290516,0.09306025,0.01195555,0,4.799416,38.5725,-1030.812,0.676
23468,0.01877974,-0.0004537856,0.6293832,0.09312337,0.01304331,0,9.464379,43.40508,-1037.291,0.677
23473,0.01769764,0.0007504916,0.629994,0.09301312,0.01480952,0,6.528411,42.89614,-1044.932,0.677
23478,0.01689479,0.001727876,0.6300814,0.09306015,0.01558888,0,14.1567,40.55947,-1047.781,0.678
23483,0.01689479,0.001727876,0.6300814,0.09306015,0.01558888,0,14.1567,40.55947,-1047.781,0.678
23488,0.01558579,0.003525565,0.6296973,0.09300855,0.01688288,0,13.35046,34.93079,-1042.18,0.678
23493,0.01469567,0.004276057,0.6301511,0.09294388,0.01745388,0,14.41696,38.37069,-1047.829,0.678
23498,0.01420698,0.004921828,0.6298893,0.09251212,0.018048,0,1.190093,37.28149,-1038.274,0.678
23503,0.01420698,0.004921828,0.6298893,0.09251212,0.018048,0,1.190093,37.28149,-1038.274,0.678
23508,0.01256637,0.006108652,0.6305525,0.0917007,0.0192128,0,-1.228466,38.75288,-1026.72,0.68
23513,0.01256637,0.006108652,0.6305525,0.0917007,0.0192128,0,-1.228466,38.75288,-1026.72,0.68
23519,0.01108284,0.007417649,0.6310587,0.09086261,0.0197702,0,9.330529,31.02295,-1017.941,0.68
23523,0.01054179,0.00837758,0.630954,0.0900336,0.01982001,0,-7.528412,23.79345,-1005.352,0.68
23528,0.01000074,0.008936086,0.6313903,0.08981251,0.02008222,0,17.31182,35.66014,-1018.223,0.68
23533,0.01000074,0.008936086,0.6313903,0.08981251,0.02008222,0,17.31182,35.66014,-1018.223,0.68
23538,0.009232791,0.009913471,0.6315299,0.0891339,0.02037652,0,1.62809,37.81276,-1006.152,0.681
23543,0.008674286,0.01066396,0.6317219,0.08889149,0.02064014,0,20.43435,37.57658,-1013.102,0.681
23548,0.008045968,0.011397,0.6317918,0.08852059,0.02089648,0,16.18759,38.68444,-1012.805,0.681
23553,0.006894051,0.01312488,0.6316347,0.08728524,0.02088507,0,16.0032,30.98206,-1018.795,0.681
23558,0.006894051,0.01312488,0.6316347,0.08728524,0.02088507,0,16.0032,30.98206,-1018.795,0.681
23563,0.006300638,0.01410226,0.6315997,0.08609814,0.02081582,0,-10.45966,28.07668,-1007.456,0.682
23568,0.005532694,0.01532399,0.631879,0.08439332,0.02092752,0,-4.81484,33.4207,-1008.018,0.682
23573,0.005026548,0.016441,0.6319488,0.08349186,0.02082305,0,5.899456,29.57916,-1009.434,0.682
23578,0.004834562,0.01687733,0.6321931,0.08247644,0.02078907,0,0.7517874,32.7856,-1008.633,0.683
23583,0.004834562,0.01687733,0.6321931,0.08247644,0.02078907,0,0.7517874,32.7856,-1008.633,0.683
23588,0.004625122,0.01874484,0.6327517,0.0801929,0.02071748,0,11.06926,35.92176,-1009.942,0.684
23593,0.004625122,0.01874484,0.6327517,0.0801929,0.02071748,0,11.06926,35.92176,-1009.942,0.684
23598,0.004625122,0.01940806,0.6328738,0.07879908,0.02076178,0,-9.306676,35.65739,-999.0707,0.684
23603,0.00439823,0.02042035,0.632996,0.07807274,0.02094176,0,20.6898,42.19923,-1009.294,0.684
23608,0.003822271,0.02225295,0.6328913,0.07584425,0.0212981,0,10.88675,44.51783,-1008.461,0.685
23613,0.003822271,0.02225295,0.6328913,0.07584425,0.0212981,0,10.88675,44.51783,-1008.461,0.685
23618,0.003316126,0.02415536,0.6330135,0.0732213,0.0217181,0,-2.634847,45.15112,-1008.367,0.685
23627,0.003420845,0.02553417,0.6334672,0.07067901,0.02203767,0,-4.462591,39.63797,-1006.348,0.686
23632,0.003420845,0.02553417,0.6334672,0.07067901,0.02203767,0,-4.462591,39.63797,-1006.348,0.686
23637,0.003595378,0.02631957,0.6337291,0.06965356,0.02225561,0,19.27798,44.88626,-1016.873,0.687
23642,0.003682645,0.02712242,0.6336766,0.06819642,0.02228795,0,3.461584,36.49145,-1015.29,0.687
23647,0.003769911,0.0296706,0.6339036,0.06557231,0.02218585,0,22.5968,34.6832,-1023.509,0.687
23652,0.003769911,0.0296706,0.6339036,0.06557231,0.02218585,0,22.5968,34.6832,-1023.509,0.687
23658,0.003682645,0.03113667,0.6338338,0.06389487,0.02191926,0,4.156299,24.6176,-1008.491,0.688
23663,0.003735005,0.03220132,0.6340083,0.06286594,0.02183189,0,31.35506,32.1647,-1020.441,0.688
23668,0.003595378,0.03342305,0.6337465,0.06065432,0.02180279,0,3.845331,32.19976,-1008.402,0.691
23673,0.003630285,0.03485423,0.6337465,0.05886658,0.021562,0,6.926927,25.78762,-1013.289,0.691
23678,0.003577925,0.03602359,0.6337465,0.05679551,0.02139295,0,-3.300388,28.95943,-1013.389,0.691
23685,0.003857178,0.03827507,0.6339384,0.05238875,0.02058768,0,4.24463,25.55834,-1015.85,0.692
23690,0.003857178,0.03827507,0.6339384,0.05238875,0.02058768,0,4.24463,25.55834,-1015.85,0.692
23695,0.003787364,0.0394968,0.6338687,0.04998168,0.02033241,0,-10.04889,24.81328,-1001.01,0.693
23700,0.003996804,0.04064872,0.6338687,0.04811616,0.02034494,0,13.54438,34.69184,-1004.697,0.693
23705,0.003996804,0.04064872,0.6338687,0.04811616,0.02034494,0,13.54438,34.69184,-1004.697,0.693
23710,0.004031711,0.0431969,0.6336243,0.04332627,0.0205611,0,7.178104,34.56038,-995.4335,0.695
23715,0.003996804,0.04415683,0.63338,0.04108708,0.02072258,0,4.600132,41.07222,-994.5541,0.695
23720,0.004171337,0.04600688,0.6336243,0.03681153,0.02055699,0,15.9662,32.9523,-989.1934,0.696
23725,0.004223697,0.04700172,0.6334149,0.03421617,0.02053731,0,-4.597012,33.12579,-976.0446,0.696
23730,0.004450589,0.04783947,0.6337465,0.03213865,0.02060696,0,17.00072,36.51853,-981.2487,0.697
23735,0.004694935,0.0485376,0.6335719,0.02935542,0.02075417,0,-10.5514,38.47845,-972.3051,0.697
23740,0.004869469,0.04934046,0.6337814,0.02714312,0.02104057,0,14.10738,44.51579,-982.866,0.697
23745,0.005044002,0.04979424,0.6339036,0.02407254,0.02131457,0,3.522412,41.03098,-978.7784,0.7
23750,0.005201081,0.05066691,0.6336592,0.02156462,0.02153316,0,5.014932,40.67803,-978.8588,0.7
23755,0.005358161,0.05119051,0.6337291,0.01918359,0.02175839,0,9.283253,40.91106,-982.0334,0.701
23760,0.005358161,0.05119051,0.6337291,0.01918359,0.02175839,0,9.283253,40.91106,-982.0334,0.701
23765,0.005864306,0.05211553,0.6335371,0.01398701,0.02210533,0,13.19762,36.77897,-982.6882,0.702
23770,0.005864306,0.05211553,0.6335371,0.01398701,0.02210533,0,13.19762,36.77897,-982.6882,0.702
23775,0.006527531,0.05258677,0.6336243,0.008821355,0.02240142,0,15.8135,37.24882,-976.9471,0.703
23780,0.006911504,0.05269149,0.6335371,0.006093179,0.02241761,0,-3.974243,28.59563,-970.6441,0.703
23785,0.007138397,0.05305801,0.6335196,0.003371721,0.02259895,0,11.83018,33.48633,-971.0308,0.705
23790,0.007557276,0.05295329,0.6335894,0.00094065,0.02273116,0,6.999563,31.90568,-976.785,0.705
23795,0.007906342,0.05309292,0.6336069,-0.001619811,0.0229,0,3.091684,32.9302,-969.7399,0.705
23800,0.00816814,0.05307546,0.6337988,0.007998154,0.01550105,0,27.15314,41.67271,-972.6534,0.706
23805,0.00853466,0.05309292,0.6335894,0.0159207,0.008801538,0,-2.162833,38.06133,-959.0762,0.706
23810,0.008779006,0.05316273,0.633764,0.02396708,0.003050294,0,35.86407,49.14426,-963.0781,0.707
23815,0.009040806,0.05319764,0.6335894,0.02146409,0.003536209,0,6.791379,42.19588,-959.6396,0.707
23820,0.009040806,0.05319764,0.6335894,0.02146409,0.003536209,0,0,0,0,0.707
23825,0.009424779,0.05319764,0.6336941,0.01935275,0.004039169,0,22.51642,42.0161,-965.1026,0.708
23831,0.00965167,0.05311037,0.6335545,0.01715222,0.004521213,0,16.28981,41.5083,-971.6896,0.708
23835,0.01019272,0.05290093,0.6334498,0.01839094,0.005122619,0,24.50896,38.3396,-971.0362,0.709
23840,0.01047198,0.05297074,0.6332927,0.0212087,0.005270737,0,2.224696,36.35691,-960.5466,0.709
23845,0.01047198,0.05297074,0.6332927,0.0212087,0.005270737,0,2.224696,36.35691,-960.5466,0.709
23850,0.01097812,0.05256932,0.6333276,0.02839327,-0.00705424,0,1.564404,41.62039,-964.8394,0.71
23855,0.01117011,0.05267403,0.6332927,0.03230891,-0.01829669,0,13.54481,47.41006,-968.9644,0.71
23860,0.011397,0.05248205,0.6332753,0.03577405,-0.02832407,0,9.95104,49.53358,-973.4516,0.711
23865,0.01160644,0.0527613,0.6332229,0.03456384,-0.01960455,0,10.39293,39.71065,-968.8621,0.712
23870,0.01160644,0.0527613,0.6332229,0.03456384,-0.01960455,0,10.39293,39.71065,-968.8621,0.712
23875,0.01164135,0.05274385,0.6330135,0.03330274,-0.004895679,0,12.91318,33.13754,-968.8481,0.712
23880,0.01167625,0.05277875,0.6327517,0.03682695,-0.02546442,0,23.03098,37.50954,-977.6882,0.713
23885,0.01155408,0.05265658,0.6328214,0.03962246,-0.04391205,0,7.202552,39.63818,-971.6618,0.713
23890,0.01174607,0.05283111,0.6328913,0.04214834,-0.06040375,0,8.876358,41.32353,-978.2426,0.713
23895,0.01174607,0.05283111,0.6328913,0.04214834,-0.06040375,0,8.876358,41.32353,-978.2426,0.713
23900,0.01195551,0.05274385,0.6330135,0.0417574,-0.08243108,0,3.008249,40.92994,-975.1064,0.714
23906,0.01211258,0.05277875,0.6328214,0.03978756,-0.08900506,0,11.83123,43.12139,-977.1575,0.714
23910,0.01211258,0.05286602,0.6329088,0.03751713,-0.09510132,0,-2.893538,35.07385,-969.0372,0.715
23915,0.01239184,0.05321509,0.6328564,0.03780239,-0.09889264,0,14.07821,42.52122,-978.0301,0.715
23920,0.01265364,0.05330235,0.6326993,0.03775824,-0.1022745,0,0.9650237,42.71301,-968.0916,0.715
23925,0.01289798,0.05359906,0.6328564,0.03797907,-0.1052702,0,14.10504,44.43317,-975.0298,0.716
23930,0.01310742,0.05370378,0.6328389,0.03776519,-0.1120597,0,15.09424,49.72134,-971.8251,0.716
23935,0.01321214,0.05384341,0.632996,0.03732844,-0.1182203,0,6.256999,47.42382,-969.6408,0.716
23940,0.01340413,0.05394813,0.6332229,0.03725804,-0.1237297,0,19.80142,47.8858,-976.9467,0.717
23945,0.01375319,0.05408775,0.6331531,0.0347872,-0.1226492,0,1.205807,48.79504,-970.5391,0.716
23950,0.01418953,0.05403539,0.6336418,0.03235134,-0.1215268,0,16.29019,47.48817,-981.5724,0.716
23955,0.01476549,0.05391322,0.6334847,0.02984993,-0.1203134,0,9.760563,48.90591,-975.0622,0.717
23960,0.01521927,0.05396558,0.6337291,0.02745454,-0.1191963,0,16.32258,44.95737,-979.168,0.717
23965,0.0156556,0.05389577,0.6336592,0.02569953,-0.121363,0,17.70883,44.25353,-980.954,0.717
23970,0.01586504,0.05434955,0.6334847,0.02396202,-0.1232903,0,12.77875,44.77371,-977.9972,0.718
23975,0.0161792,0.05447173,0.6337814,0.0226665,-0.1251045,0,25.44333,41.07294,-989.7047,0.718
23980,0.01645846,0.05480334,0.6335894,0.0201515,-0.1239041,0,11.67228,45.22887,-982.02,0.718
23985,0.01645846,0.05480334,0.6335894,0.0201515,-0.1239041,0,11.67228,45.22887,-982.02,0.718
23990,0.01691224,0.0551175,0.633921,0.01529837,-0.1214963,0,14.21077,43.82806,-986.4827,0.719
23995,0.01715659,0.05546656,0.6342527,0.02386005,-0.1246218,0,18.23227,39.24261,-986.9371,0.719
24000,0.01743584,0.05571091,0.6343923,0.03160334,-0.1274082,0,19.73475,39.21082,-992.0041,0.72
24005,0.01785472,0.05602507,0.6345843,0.03834206,-0.129988,0,11.66654,34.95483,-985.1545,0.72
24010,0.01836086,0.05614724,0.6348635,0.03601614,-0.1288388,0,24.94321,39.04539,-992.5955,0.72
24015,0.01874484,0.05647885,0.6349334,0.03313646,-0.127685,0,2.44685,38.34738,-983.9086,0.721
24020,0.01926843,0.0567232,0.6351602,0.03057632,-0.1263395,0,16.31532,45.1718,-987.7821,0.721
24025,0.01926843,0.0567232,0.6351602,0.03057632,-0.1263395,0,16.31532,45.1718,-987.7821,0.721
24030,0.02017601,0.05733407,0.6353347,0.02523399,-0.1238242,0,9.79075,42.38167,-980.1188,0.72
24035,0.02064724,0.05743878,0.6354045,0.02257467,-0.1224222,0,12.4438,44.96938,-981.2775,0.721
24040,0.02120575,0.05766568,0.6355966,0.01982044,-0.1209903,0,9.573851,45.05575,-973.8796,0.721
24045,0.0217468,0.05773549,0.6358409,0.01749733,-0.1193747,0,27.19174,51.74401,-977.7518,0.721
24050,0.0217468,0.05773549,0.6358409,0.01749733,-0.1193747,0,27.19174,51.74401,-977.7518,0.721
24055,0.02298599,0.05791003,0.6359456,0.0124026,-0.1160697,0,26.5619,53.99138,-972.0172,0.722
24060,0.02356195,0.05785767,0.635771,0.009959586,-0.1165085,0,6.003376,44.03809,-966.0546,0.722
24065,0.02424262,0.05791003,0.635998,0.0086569,-0.1170986,0,16.41014,46.30667,-966.469,0.72
